order_id,amount,customer_age,quantity,region,membership,channel,category,amount_log,is_premium,amount_class,membership_ord,region_경기,region_대구,region_부산,region_서울,ch_app,ch_web,cat_beauty,cat_electronics,cat_fashion,cat_food,cat_living,customer_age_scaled,amount_scaled,quantity_scaled
746,19900.0,60.0,3,서울,vip,web,fashion,9.898525260706313,1,low,4,0,0,0,1,0,1,0,0,1,0,0,0.6785714285714286,-0.3333333333333333,0.5
747,29900.0,46.0,2,경기,basic,app,beauty,10.305647203635566,0,low,1,1,0,0,0,1,0,1,0,0,0,0,0.17857142857142858,0.0,0.0
748,19900.0,24.0,3,대구,basic,app,electronics,9.898525260706313,0,low,1,0,1,0,0,1,0,0,1,0,0,0,-0.6071428571428571,-0.3333333333333333,0.5
749,19900.0,23.0,3,대구,silver,app,fashion,9.898525260706313,0,low,2,0,1,0,0,1,0,0,0,1,0,0,-0.6428571428571429,-0.3333333333333333,0.5
750,9900.0,38.0,3,경기,gold,web,electronics,9.200391041122515,1,low,3,1,0,0,0,0,1,0,1,0,0,0,-0.10714285714285714,-0.6666666666666666,0.5
751,249900.0,42.0,2,서울,vip,app,beauty,12.428820118415677,1,high,4,0,0,0,1,1,0,1,0,0,0,0,0.03571428571428571,7.333333333333333,0.0
752,9900.0,45.0,3,경기,gold,web,electronics,9.200391041122515,1,low,3,1,0,0,0,0,1,0,1,0,0,0,0.14285714285714285,-0.6666666666666666,0.5
753,9900.0,28.0,3,부산,vip,web,fashion,9.200391041122515,1,low,4,0,0,1,0,0,1,0,0,1,0,0,-0.4642857142857143,-0.6666666666666666,0.5
754,249900.0,42.0,1,경기,basic,app,beauty,12.428820118415677,0,high,1,1,0,0,0,1,0,1,0,0,0,0,0.03571428571428571,7.333333333333333,-0.5
755,29900.0,31.0,1,서울,vip,web,electronics,10.305647203635566,1,low,4,0,0,0,1,0,1,0,1,0,0,0,-0.35714285714285715,0.0,-0.5
756,29900.0,52.0,1,서울,vip,app,fashion,10.305647203635566,1,low,4,0,0,0,1,1,0,0,0,1,0,0,0.39285714285714285,0.0,-0.5
757,49900.0,58.0,2,서울,gold,app,beauty,10.817796321618971,1,mid,3,0,0,0,1,1,0,1,0,0,0,0,0.6071428571428571,0.6666666666666666,0.0
758,19900.0,50.0,2,서울,gold,web,beauty,9.898525260706313,1,low,3,0,0,0,1,0,1,1,0,0,0,0,0.32142857142857145,-0.3333333333333333,0.0
759,9900.0,15.0,1,부산,silver,app,living,9.200391041122515,0,low,2,0,0,1,0,1,0,0,0,0,0,1,-0.9285714285714286,-0.6666666666666666,-0.5
760,49900.0,69.0,2,서울,vip,web,beauty,10.817796321618971,1,mid,4,0,0,0,1,0,1,1,0,0,0,0,1.0,0.6666666666666666,0.0
761,9900.0,16.0,1,대구,basic,app,electronics,9.200391041122515,0,low,1,0,1,0,0,1,0,0,1,0,0,0,-0.8928571428571429,-0.6666666666666666,-0.5
762,29900.0,69.0,2,서울,silver,app,food,10.305647203635566,0,low,2,0,0,0,1,1,0,0,0,0,1,0,1.0,0.0,0.0
763,249900.0,16.0,2,경기,basic,web,living,12.428820118415677,0,high,1,1,0,0,0,0,1,0,0,0,0,1,-0.8928571428571429,7.333333333333333,0.0
764,249900.0,43.0,2,경기,vip,app,electronics,12.428820118415677,1,high,4,1,0,0,0,1,0,0,1,0,0,0,0.07142857142857142,7.333333333333333,0.0
765,19900.0,20.0,2,대구,gold,web,fashion,9.898525260706313,1,low,3,0,1,0,0,0,1,0,0,1,0,0,-0.75,-0.3333333333333333,0.0
766,49900.0,20.0,2,대구,vip,app,fashion,10.817796321618971,1,mid,4,0,1,0,0,1,0,0,0,1,0,0,-0.75,0.6666666666666666,0.0
768,29900.0,55.0,3,부산,gold,app,beauty,10.305647203635566,1,low,3,0,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.5
769,9900.0,21.0,3,부산,gold,web,fashion,9.200391041122515,1,low,3,0,0,1,0,0,1,0,0,1,0,0,-0.7142857142857143,-0.6666666666666666,0.5
770,19900.0,68.0,2,경기,silver,app,living,9.898525260706313,0,low,2,1,0,0,0,1,0,0,0,0,0,1,0.9642857142857143,-0.3333333333333333,0.0
771,49900.0,32.0,2,서울,gold,app,food,10.817796321618971,1,mid,3,0,0,0,1,1,0,0,0,0,1,0,-0.32142857142857145,0.6666666666666666,0.0
772,249900.0,32.0,1,경기,vip,web,living,12.428820118415677,1,high,4,1,0,0,0,0,1,0,0,0,0,1,-0.32142857142857145,7.333333333333333,-0.5
773,9900.0,31.0,2,서울,vip,web,living,9.200391041122515,1,low,4,0,0,0,1,0,1,0,0,0,0,1,-0.35714285714285715,-0.6666666666666666,0.0
774,49900.0,40.0,1,경기,gold,app,food,10.817796321618971,1,mid,3,1,0,0,0,1,0,0,0,0,1,0,-0.03571428571428571,0.6666666666666666,-0.5
775,249900.0,24.0,2,부산,vip,web,food,12.428820118415677,1,high,4,0,0,1,0,0,1,0,0,0,1,0,-0.6071428571428571,7.333333333333333,0.0
776,249900.0,38.0,1,서울,vip,web,fashion,12.428820118415677,1,high,4,0,0,0,1,0,1,0,0,1,0,0,-0.10714285714285714,7.333333333333333,-0.5
777,29900.0,26.0,2,서울,gold,web,living,10.305647203635566,1,low,3,0,0,0,1,0,1,0,0,0,0,1,-0.5357142857142857,0.0,0.0
778,9900.0,17.0,3,대구,gold,app,beauty,9.200391041122515,1,low,3,0,1,0,0,1,0,1,0,0,0,0,-0.8571428571428571,-0.6666666666666666,0.5
779,19900.0,35.0,3,서울,basic,web,fashion,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,1,0,0,-0.21428571428571427,-0.3333333333333333,0.5
780,249900.0,51.0,2,서울,silver,web,living,12.428820118415677,0,high,2,0,0,0,1,0,1,0,0,0,0,1,0.35714285714285715,7.333333333333333,0.0
781,249900.0,56.0,1,부산,vip,app,beauty,12.428820118415677,1,high,4,0,0,1,0,1,0,1,0,0,0,0,0.5357142857142857,7.333333333333333,-0.5
782,49900.0,34.0,1,부산,basic,app,beauty,10.817796321618971,0,mid,1,0,0,1,0,1,0,1,0,0,0,0,-0.25,0.6666666666666666,-0.5
783,9900.0,32.0,1,대구,silver,web,living,9.200391041122515,0,low,2,0,1,0,0,0,1,0,0,0,0,1,-0.32142857142857145,-0.6666666666666666,-0.5
784,9900.0,58.0,3,부산,vip,app,beauty,9.200391041122515,1,low,4,0,0,1,0,1,0,1,0,0,0,0,0.6071428571428571,-0.6666666666666666,0.5
785,29900.0,52.0,3,대구,silver,web,electronics,10.305647203635566,0,low,2,0,1,0,0,0,1,0,1,0,0,0,0.39285714285714285,0.0,0.5
786,29900.0,60.0,2,경기,vip,web,electronics,10.305647203635566,1,low,4,1,0,0,0,0,1,0,1,0,0,0,0.6785714285714286,0.0,0.0
788,49900.0,60.0,1,대구,basic,app,beauty,10.817796321618971,0,mid,1,0,1,0,0,1,0,1,0,0,0,0,0.6785714285714286,0.6666666666666666,-0.5
789,29900.0,66.0,3,서울,silver,app,fashion,10.305647203635566,0,low,2,0,0,0,1,1,0,0,0,1,0,0,0.8928571428571429,0.0,0.5
790,9900.0,37.0,1,서울,vip,app,fashion,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,1,0,0,-0.14285714285714285,-0.6666666666666666,-0.5
791,9900.0,36.0,1,대구,vip,app,beauty,9.200391041122515,1,low,4,0,1,0,0,1,0,1,0,0,0,0,-0.17857142857142858,-0.6666666666666666,-0.5
792,29900.0,32.0,1,대구,vip,app,electronics,10.305647203635566,1,low,4,0,1,0,0,1,0,0,1,0,0,0,-0.32142857142857145,0.0,-0.5
793,49900.0,27.0,1,서울,vip,web,food,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,0,1,0,-0.5,0.6666666666666666,-0.5
795,29900.0,54.0,3,대구,vip,web,living,10.305647203635566,1,low,4,0,1,0,0,0,1,0,0,0,0,1,0.4642857142857143,0.0,0.5
796,19900.0,59.0,1,부산,basic,app,electronics,9.898525260706313,0,low,1,0,0,1,0,1,0,0,1,0,0,0,0.6428571428571429,-0.3333333333333333,-0.5
797,249900.0,24.0,3,서울,basic,web,fashion,12.428820118415677,0,high,1,0,0,0,1,0,1,0,0,1,0,0,-0.6071428571428571,7.333333333333333,0.5
798,29900.0,42.0,1,부산,vip,app,living,10.305647203635566,1,low,4,0,0,1,0,1,0,0,0,0,0,1,0.03571428571428571,0.0,-0.5
799,19900.0,27.0,1,서울,gold,web,fashion,9.898525260706313,1,low,3,0,0,0,1,0,1,0,0,1,0,0,-0.5,-0.3333333333333333,-0.5
800,29900.0,64.0,1,대구,vip,app,fashion,10.305647203635566,1,low,4,0,1,0,0,1,0,0,0,1,0,0,0.8214285714285714,0.0,-0.5
801,9900.0,29.0,3,서울,vip,web,fashion,9.200391041122515,1,low,4,0,0,0,1,0,1,0,0,1,0,0,-0.42857142857142855,-0.6666666666666666,0.5
802,19900.0,22.0,2,대구,basic,web,electronics,9.898525260706313,0,low,1,0,1,0,0,0,1,0,1,0,0,0,-0.6785714285714286,-0.3333333333333333,0.0
803,29900.0,46.0,3,서울,gold,app,fashion,10.305647203635566,1,low,3,0,0,0,1,1,0,0,0,1,0,0,0.17857142857142858,0.0,0.5
804,249900.0,63.0,1,경기,vip,app,beauty,12.428820118415677,1,high,4,1,0,0,0,1,0,1,0,0,0,0,0.7857142857142857,7.333333333333333,-0.5
805,49900.0,65.0,1,서울,gold,app,living,10.817796321618971,1,mid,3,0,0,0,1,1,0,0,0,0,0,1,0.8571428571428571,0.6666666666666666,-0.5
806,49900.0,20.0,3,대구,gold,app,food,10.817796321618971,1,mid,3,0,1,0,0,1,0,0,0,0,1,0,-0.75,0.6666666666666666,0.5
807,29900.0,32.0,1,서울,gold,app,living,10.305647203635566,1,low,3,0,0,0,1,1,0,0,0,0,0,1,-0.32142857142857145,0.0,-0.5
808,9900.0,23.0,1,부산,vip,app,living,9.200391041122515,1,low,4,0,0,1,0,1,0,0,0,0,0,1,-0.6428571428571429,-0.6666666666666666,-0.5
809,19900.0,31.0,2,서울,basic,app,food,9.898525260706313,0,low,1,0,0,0,1,1,0,0,0,0,1,0,-0.35714285714285715,-0.3333333333333333,0.0
810,249900.0,44.0,2,경기,vip,app,fashion,12.428820118415677,1,high,4,1,0,0,0,1,0,0,0,1,0,0,0.10714285714285714,7.333333333333333,0.0
811,9900.0,30.0,1,대구,vip,web,living,9.200391041122515,1,low,4,0,1,0,0,0,1,0,0,0,0,1,-0.39285714285714285,-0.6666666666666666,-0.5
812,249900.0,18.0,2,대구,vip,web,electronics,12.428820118415677,1,high,4,0,1,0,0,0,1,0,1,0,0,0,-0.8214285714285714,7.333333333333333,0.0
813,49900.0,43.0,3,서울,gold,app,beauty,10.817796321618971,1,mid,3,0,0,0,1,1,0,1,0,0,0,0,0.07142857142857142,0.6666666666666666,0.5
814,19900.0,17.0,2,서울,gold,web,living,9.898525260706313,1,low,3,0,0,0,1,0,1,0,0,0,0,1,-0.8571428571428571,-0.3333333333333333,0.0
815,49900.0,27.0,2,경기,silver,web,electronics,10.817796321618971,0,mid,2,1,0,0,0,0,1,0,1,0,0,0,-0.5,0.6666666666666666,0.0
816,249900.0,15.0,1,경기,silver,web,food,12.428820118415677,0,high,2,1,0,0,0,0,1,0,0,0,1,0,-0.9285714285714286,7.333333333333333,-0.5
817,9900.0,19.0,2,경기,vip,app,beauty,9.200391041122515,1,low,4,1,0,0,0,1,0,1,0,0,0,0,-0.7857142857142857,-0.6666666666666666,0.0
818,9900.0,38.0,3,서울,gold,app,fashion,9.200391041122515,1,low,3,0,0,0,1,1,0,0,0,1,0,0,-0.10714285714285714,-0.6666666666666666,0.5
819,49900.0,61.0,2,부산,vip,web,electronics,10.817796321618971,1,mid,4,0,0,1,0,0,1,0,1,0,0,0,0.7142857142857143,0.6666666666666666,0.0
820,249900.0,57.0,3,서울,basic,web,beauty,12.428820118415677,0,high,1,0,0,0,1,0,1,1,0,0,0,0,0.5714285714285714,7.333333333333333,0.5
821,9900.0,20.0,1,서울,vip,app,fashion,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,1,0,0,-0.75,-0.6666666666666666,-0.5
823,9900.0,33.0,2,부산,vip,app,beauty,9.200391041122515,1,low,4,0,0,1,0,1,0,1,0,0,0,0,-0.2857142857142857,-0.6666666666666666,0.0
824,49900.0,50.0,1,서울,basic,app,electronics,10.817796321618971,0,mid,1,0,0,0,1,1,0,0,1,0,0,0,0.32142857142857145,0.6666666666666666,-0.5
825,49900.0,56.0,2,대구,gold,app,food,10.817796321618971,1,mid,3,0,1,0,0,1,0,0,0,0,1,0,0.5357142857142857,0.6666666666666666,0.0
826,9900.0,60.0,3,서울,gold,web,beauty,9.200391041122515,1,low,3,0,0,0,1,0,1,1,0,0,0,0,0.6785714285714286,-0.6666666666666666,0.5
827,49900.0,33.0,2,경기,gold,app,living,10.817796321618971,1,mid,3,1,0,0,0,1,0,0,0,0,0,1,-0.2857142857142857,0.6666666666666666,0.0
828,249900.0,24.0,2,서울,basic,app,living,12.428820118415677,0,high,1,0,0,0,1,1,0,0,0,0,0,1,-0.6071428571428571,7.333333333333333,0.0
829,249900.0,16.0,3,서울,gold,web,living,12.428820118415677,1,high,3,0,0,0,1,0,1,0,0,0,0,1,-0.8928571428571429,7.333333333333333,0.5
830,9900.0,23.0,1,경기,silver,app,beauty,9.200391041122515,0,low,2,1,0,0,0,1,0,1,0,0,0,0,-0.6428571428571429,-0.6666666666666666,-0.5
831,19900.0,18.0,3,경기,vip,web,food,9.898525260706313,1,low,4,1,0,0,0,0,1,0,0,0,1,0,-0.8214285714285714,-0.3333333333333333,0.5
832,19900.0,62.0,1,대구,silver,web,living,9.898525260706313,0,low,2,0,1,0,0,0,1,0,0,0,0,1,0.75,-0.3333333333333333,-0.5
833,29900.0,29.0,3,서울,gold,app,beauty,10.305647203635566,1,low,3,0,0,0,1,1,0,1,0,0,0,0,-0.42857142857142855,0.0,0.5
834,9900.0,60.0,2,대구,vip,web,fashion,9.200391041122515,1,low,4,0,1,0,0,0,1,0,0,1,0,0,0.6785714285714286,-0.6666666666666666,0.0
835,249900.0,45.0,1,부산,basic,web,food,12.428820118415677,0,high,1,0,0,1,0,0,1,0,0,0,1,0,0.14285714285714285,7.333333333333333,-0.5
836,49900.0,44.0,3,서울,vip,app,fashion,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,0,1,0,0,0.10714285714285714,0.6666666666666666,0.5
837,249900.0,40.0,1,부산,vip,app,electronics,12.428820118415677,1,high,4,0,0,1,0,1,0,0,1,0,0,0,-0.03571428571428571,7.333333333333333,-0.5
838,9900.0,60.0,2,경기,basic,app,living,9.200391041122515,0,low,1,1,0,0,0,1,0,0,0,0,0,1,0.6785714285714286,-0.6666666666666666,0.0
839,9900.0,17.0,3,서울,basic,app,food,9.200391041122515,0,low,1,0,0,0,1,1,0,0,0,0,1,0,-0.8571428571428571,-0.6666666666666666,0.5
840,249900.0,20.0,3,경기,vip,app,electronics,12.428820118415677,1,high,4,1,0,0,0,1,0,0,1,0,0,0,-0.75,7.333333333333333,0.5
841,19900.0,38.0,3,서울,silver,web,living,9.898525260706313,0,low,2,0,0,0,1,0,1,0,0,0,0,1,-0.10714285714285714,-0.3333333333333333,0.5
842,49900.0,36.0,2,부산,vip,web,beauty,10.817796321618971,1,mid,4,0,0,1,0,0,1,1,0,0,0,0,-0.17857142857142858,0.6666666666666666,0.0
843,249900.0,45.0,2,경기,gold,web,fashion,12.428820118415677,1,high,3,1,0,0,0,0,1,0,0,1,0,0,0.14285714285714285,7.333333333333333,0.0
844,9900.0,55.0,1,경기,silver,app,food,9.200391041122515,0,low,2,1,0,0,0,1,0,0,0,0,1,0,0.5,-0.6666666666666666,-0.5
845,9900.0,47.0,3,서울,silver,app,fashion,9.200391041122515,0,low,2,0,0,0,1,1,0,0,0,1,0,0,0.21428571428571427,-0.6666666666666666,0.5
846,9900.0,29.0,2,서울,vip,web,beauty,9.200391041122515,1,low,4,0,0,0,1,0,1,1,0,0,0,0,-0.42857142857142855,-0.6666666666666666,0.0
847,9900.0,33.0,3,경기,basic,app,electronics,9.200391041122515,0,low,1,1,0,0,0,1,0,0,1,0,0,0,-0.2857142857142857,-0.6666666666666666,0.5
848,9900.0,56.0,2,경기,gold,app,living,9.200391041122515,1,low,3,1,0,0,0,1,0,0,0,0,0,1,0.5357142857142857,-0.6666666666666666,0.0
849,249900.0,26.0,3,서울,silver,app,fashion,12.428820118415677,0,high,2,0,0,0,1,1,0,0,0,1,0,0,-0.5357142857142857,7.333333333333333,0.5
850,49900.0,42.0,1,경기,basic,web,electronics,10.817796321618971,0,mid,1,1,0,0,0,0,1,0,1,0,0,0,0.03571428571428571,0.6666666666666666,-0.5
851,249900.0,44.0,3,서울,silver,web,food,12.428820118415677,0,high,2,0,0,0,1,0,1,0,0,0,1,0,0.10714285714285714,7.333333333333333,0.5
852,249900.0,56.0,1,경기,gold,app,beauty,12.428820118415677,1,high,3,1,0,0,0,1,0,1,0,0,0,0,0.5357142857142857,7.333333333333333,-0.5
853,249900.0,54.0,1,서울,vip,app,living,12.428820118415677,1,high,4,0,0,0,1,1,0,0,0,0,0,1,0.4642857142857143,7.333333333333333,-0.5
854,19900.0,40.0,2,경기,basic,app,beauty,9.898525260706313,0,low,1,1,0,0,0,1,0,1,0,0,0,0,-0.03571428571428571,-0.3333333333333333,0.0
855,19900.0,32.0,2,부산,vip,app,fashion,9.898525260706313,1,low,4,0,0,1,0,1,0,0,0,1,0,0,-0.32142857142857145,-0.3333333333333333,0.0
856,249900.0,35.0,3,대구,vip,web,electronics,12.428820118415677,1,high,4,0,1,0,0,0,1,0,1,0,0,0,-0.21428571428571427,7.333333333333333,0.5
857,19900.0,37.0,2,부산,vip,web,beauty,9.898525260706313,1,low,4,0,0,1,0,0,1,1,0,0,0,0,-0.14285714285714285,-0.3333333333333333,0.0
858,9900.0,27.0,1,부산,vip,app,fashion,9.200391041122515,1,low,4,0,0,1,0,1,0,0,0,1,0,0,-0.5,-0.6666666666666666,-0.5
859,49900.0,49.0,1,서울,gold,app,beauty,10.817796321618971,1,mid,3,0,0,0,1,1,0,1,0,0,0,0,0.2857142857142857,0.6666666666666666,-0.5
862,249900.0,56.0,2,대구,gold,app,fashion,12.428820118415677,1,high,3,0,1,0,0,1,0,0,0,1,0,0,0.5357142857142857,7.333333333333333,0.0
863,9900.0,67.0,1,경기,basic,web,living,9.200391041122515,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0.9285714285714286,-0.6666666666666666,-0.5
864,49900.0,21.0,2,대구,gold,web,fashion,10.817796321618971,1,mid,3,0,1,0,0,0,1,0,0,1,0,0,-0.7142857142857143,0.6666666666666666,0.0
865,249900.0,56.0,2,서울,vip,web,fashion,12.428820118415677,1,high,4,0,0,0,1,0,1,0,0,1,0,0,0.5357142857142857,7.333333333333333,0.0
867,249900.0,33.0,2,서울,gold,app,beauty,12.428820118415677,1,high,3,0,0,0,1,1,0,1,0,0,0,0,-0.2857142857142857,7.333333333333333,0.0
868,249900.0,24.0,3,경기,silver,app,beauty,12.428820118415677,0,high,2,1,0,0,0,1,0,1,0,0,0,0,-0.6071428571428571,7.333333333333333,0.5
869,29900.0,23.0,1,부산,vip,app,electronics,10.305647203635566,1,low,4,0,0,1,0,1,0,0,1,0,0,0,-0.6428571428571429,0.0,-0.5
870,9900.0,24.0,3,서울,basic,web,fashion,9.200391041122515,0,low,1,0,0,0,1,0,1,0,0,1,0,0,-0.6071428571428571,-0.6666666666666666,0.5
871,29900.0,17.0,1,부산,basic,web,fashion,10.305647203635566,0,low,1,0,0,1,0,0,1,0,0,1,0,0,-0.8571428571428571,0.0,-0.5
873,9900.0,18.0,3,서울,vip,app,fashion,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,1,0,0,-0.8214285714285714,-0.6666666666666666,0.5
874,9900.0,36.0,2,서울,silver,web,beauty,9.200391041122515,0,low,2,0,0,0,1,0,1,1,0,0,0,0,-0.17857142857142858,-0.6666666666666666,0.0
876,29900.0,69.0,2,부산,silver,web,fashion,10.305647203635566,0,low,2,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0
878,49900.0,22.0,1,서울,basic,web,fashion,10.817796321618971,0,mid,1,0,0,0,1,0,1,0,0,1,0,0,-0.6785714285714286,0.6666666666666666,-0.5
879,29900.0,69.0,1,경기,gold,web,electronics,10.305647203635566,1,low,3,1,0,0,0,0,1,0,1,0,0,0,1.0,0.0,-0.5
880,49900.0,50.0,1,경기,gold,app,food,10.817796321618971,1,mid,3,1,0,0,0,1,0,0,0,0,1,0,0.32142857142857145,0.6666666666666666,-0.5
881,9900.0,24.0,3,서울,silver,web,beauty,9.200391041122515,0,low,2,0,0,0,1,0,1,1,0,0,0,0,-0.6071428571428571,-0.6666666666666666,0.5
882,249900.0,39.0,1,대구,silver,web,living,12.428820118415677,0,high,2,0,1,0,0,0,1,0,0,0,0,1,-0.07142857142857142,7.333333333333333,-0.5
883,29900.0,65.0,2,서울,vip,app,beauty,10.305647203635566,1,low,4,0,0,0,1,1,0,1,0,0,0,0,0.8571428571428571,0.0,0.0
884,9900.0,36.0,2,서울,basic,app,food,9.200391041122515,0,low,1,0,0,0,1,1,0,0,0,0,1,0,-0.17857142857142858,-0.6666666666666666,0.0
886,49900.0,63.0,2,대구,basic,app,electronics,10.817796321618971,0,mid,1,0,1,0,0,1,0,0,1,0,0,0,0.7857142857142857,0.6666666666666666,0.0
887,9900.0,67.0,1,서울,vip,app,fashion,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,1,0,0,0.9285714285714286,-0.6666666666666666,-0.5
888,9900.0,68.0,1,대구,silver,web,living,9.200391041122515,0,low,2,0,1,0,0,0,1,0,0,0,0,1,0.9642857142857143,-0.6666666666666666,-0.5
889,9900.0,67.0,1,경기,basic,web,living,9.200391041122515,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0.9285714285714286,-0.6666666666666666,-0.5
890,19900.0,63.0,3,대구,vip,app,electronics,9.898525260706313,1,low,4,0,1,0,0,1,0,0,1,0,0,0,0.7857142857142857,-0.3333333333333333,0.5
891,9900.0,39.0,2,서울,basic,web,electronics,9.200391041122515,0,low,1,0,0,0,1,0,1,0,1,0,0,0,-0.07142857142857142,-0.6666666666666666,0.0
892,49900.0,25.0,3,서울,silver,app,living,10.817796321618971,0,mid,2,0,0,0,1,1,0,0,0,0,0,1,-0.5714285714285714,0.6666666666666666,0.5
893,29900.0,48.0,2,대구,basic,web,food,10.305647203635566,0,low,1,0,1,0,0,0,1,0,0,0,1,0,0.25,0.0,0.0
895,49900.0,41.0,2,경기,vip,web,electronics,10.817796321618971,1,mid,4,1,0,0,0,0,1,0,1,0,0,0,0.0,0.6666666666666666,0.0
896,49900.0,51.0,3,서울,vip,web,fashion,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,1,0,0,0.35714285714285715,0.6666666666666666,0.5
897,29900.0,67.0,2,대구,silver,app,living,10.305647203635566,0,low,2,0,1,0,0,1,0,0,0,0,0,1,0.9285714285714286,0.0,0.0
899,9900.0,28.0,1,대구,vip,web,fashion,9.200391041122515,1,low,4,0,1,0,0,0,1,0,0,1,0,0,-0.4642857142857143,-0.6666666666666666,-0.5
900,49900.0,55.0,3,대구,vip,web,fashion,10.817796321618971,1,mid,4,0,1,0,0,0,1,0,0,1,0,0,0.5,0.6666666666666666,0.5
901,9900.0,15.0,2,대구,basic,app,electronics,9.200391041122515,0,low,1,0,1,0,0,1,0,0,1,0,0,0,-0.9285714285714286,-0.6666666666666666,0.0
902,9900.0,46.0,3,부산,vip,web,beauty,9.200391041122515,1,low,4,0,0,1,0,0,1,1,0,0,0,0,0.17857142857142858,-0.6666666666666666,0.5
903,19900.0,56.0,2,부산,vip,web,beauty,9.898525260706313,1,low,4,0,0,1,0,0,1,1,0,0,0,0,0.5357142857142857,-0.3333333333333333,0.0
904,249900.0,45.0,1,경기,gold,web,fashion,12.428820118415677,1,high,3,1,0,0,0,0,1,0,0,1,0,0,0.14285714285714285,7.333333333333333,-0.5
905,29900.0,36.0,3,서울,vip,web,fashion,10.305647203635566,1,low,4,0,0,0,1,0,1,0,0,1,0,0,-0.17857142857142858,0.0,0.5
906,49900.0,60.0,3,서울,basic,web,beauty,10.817796321618971,0,mid,1,0,0,0,1,0,1,1,0,0,0,0,0.6785714285714286,0.6666666666666666,0.5
907,29900.0,35.0,3,부산,basic,web,living,10.305647203635566,0,low,1,0,0,1,0,0,1,0,0,0,0,1,-0.21428571428571427,0.0,0.5
908,9900.0,54.0,3,대구,basic,app,living,9.200391041122515,0,low,1,0,1,0,0,1,0,0,0,0,0,1,0.4642857142857143,-0.6666666666666666,0.5
909,19900.0,40.0,1,경기,basic,web,fashion,9.898525260706313,0,low,1,1,0,0,0,0,1,0,0,1,0,0,-0.03571428571428571,-0.3333333333333333,-0.5
910,9900.0,16.0,3,부산,vip,app,beauty,9.200391041122515,1,low,4,0,0,1,0,1,0,1,0,0,0,0,-0.8928571428571429,-0.6666666666666666,0.5
912,9900.0,17.0,3,경기,vip,web,beauty,9.200391041122515,1,low,4,1,0,0,0,0,1,1,0,0,0,0,-0.8571428571428571,-0.6666666666666666,0.5
913,19900.0,66.0,1,경기,silver,web,electronics,9.898525260706313,0,low,2,1,0,0,0,0,1,0,1,0,0,0,0.8928571428571429,-0.3333333333333333,-0.5
914,249900.0,48.0,2,대구,vip,web,living,12.428820118415677,1,high,4,0,1,0,0,0,1,0,0,0,0,1,0.25,7.333333333333333,0.0
915,29900.0,35.0,3,서울,basic,app,electronics,10.305647203635566,0,low,1,0,0,0,1,1,0,0,1,0,0,0,-0.21428571428571427,0.0,0.5
916,29900.0,41.0,1,서울,vip,web,beauty,10.305647203635566,1,low,4,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,-0.5
917,29900.0,49.0,1,서울,basic,app,food,10.305647203635566,0,low,1,0,0,0,1,1,0,0,0,0,1,0,0.2857142857142857,0.0,-0.5
919,19900.0,30.0,1,경기,basic,app,fashion,9.898525260706313,0,low,1,1,0,0,0,1,0,0,0,1,0,0,-0.39285714285714285,-0.3333333333333333,-0.5
920,49900.0,38.0,2,부산,vip,web,fashion,10.817796321618971,1,mid,4,0,0,1,0,0,1,0,0,1,0,0,-0.10714285714285714,0.6666666666666666,0.0
921,249900.0,29.0,3,대구,silver,web,beauty,12.428820118415677,0,high,2,0,1,0,0,0,1,1,0,0,0,0,-0.42857142857142855,7.333333333333333,0.5
922,29900.0,56.0,2,대구,gold,app,food,10.305647203635566,1,low,3,0,1,0,0,1,0,0,0,0,1,0,0.5357142857142857,0.0,0.0
923,29900.0,20.0,2,서울,gold,web,fashion,10.305647203635566,1,low,3,0,0,0,1,0,1,0,0,1,0,0,-0.75,0.0,0.0
924,9900.0,60.0,2,서울,vip,app,food,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,0,1,0,0.6785714285714286,-0.6666666666666666,0.0
925,19900.0,34.0,2,서울,silver,web,food,9.898525260706313,0,low,2,0,0,0,1,0,1,0,0,0,1,0,-0.25,-0.3333333333333333,0.0
926,249900.0,45.0,2,서울,basic,app,electronics,12.428820118415677,0,high,1,0,0,0,1,1,0,0,1,0,0,0,0.14285714285714285,7.333333333333333,0.0
927,29900.0,23.0,2,대구,silver,app,electronics,10.305647203635566,0,low,2,0,1,0,0,1,0,0,1,0,0,0,-0.6428571428571429,0.0,0.0
928,19900.0,36.0,1,서울,silver,web,beauty,9.898525260706313,0,low,2,0,0,0,1,0,1,1,0,0,0,0,-0.17857142857142858,-0.3333333333333333,-0.5
929,29900.0,56.0,2,서울,vip,app,beauty,10.305647203635566,1,low,4,0,0,0,1,1,0,1,0,0,0,0,0.5357142857142857,0.0,0.0
